date,value
2020-08-24,-1.2209557057412859
2020-08-25,-1.0948331156270603
2020-08-26,-0.8421344387120238
2020-08-27,-0.6720220916518548
2020-08-28,-0.6187749964609398
2020-08-29,-0.6603491415167293
2020-08-30,-1.1799038749203827
2020-08-31,-0.9388630417068883
2020-09-01,-1.0903654772878406
2020-09-02,-0.911397214295391
2020-09-03,-0.5873120410030331
2020-09-04,-0.45436652395870625
2020-09-05,-0.9922702454912977
2020-09-06,-0.8721738609094345
2020-09-07,-0.9571919988405203
2020-09-08,-1.1406889199986248
2020-09-09,-0.7891414061545974
2020-09-10,-0.7551185503304051
2020-09-11,-0.44466532142901344
2020-09-12,-0.5976827128484636
2020-09-13,-1.140842334589412
2020-09-14,-1.1407896325686213
2020-09-15,-1.1145446381157413
2020-09-16,-0.8951522034319978
2020-09-17,-0.5794726350368501
2020-09-18,-0.27419977529099143
2020-09-19,-0.8079366073151532
2020-09-20,-0.9638181239485154
2020-09-21,-1.325707492887883
2020-09-22,-1.3856362075330164
2020-09-23,-0.6950442731698294
2020-09-24,-0.6206988725573153
2020-09-25,-0.3958195354438051
2020-09-26,-0.9622156055836466
2020-09-27,-0.8427041762144313
2020-09-28,-1.1822747839901395
2020-09-29,-1.2738471413044552
2020-09-30,-0.8784753777567139
2020-10-01,-0.7635318224693696
2020-10-02,-0.5756427746856282
2020-10-03,-0.7374532451424232
2020-10-04,-1.055895162116535
2020-10-05,-1.4529723495068199
2020-10-06,-1.103839823828935
2020-10-07,-1.0938834879522454
2020-10-08,-0.6180726395712859
2020-10-09,-0.6872889923312746
2020-10-10,-0.8865007360347131
2020-10-11,-1.0350354741457422
2020-10-12,-1.0225876196903876
2020-10-13,-0.9447417806520895
2020-10-14,-1.1329354533716005
2020-10-15,-0.6812773701234296
2020-10-16,-0.7805530452802117
2020-10-17,-0.7128198280320162
2020-10-18,-0.8703603990392931
2020-10-19,-1.150560299553411
2020-10-20,-1.406746521644946
2020-10-21,-0.8605290870436827
2020-10-22,-0.9191242923381511
2020-10-23,-0.7330657229654006
2020-10-24,-0.6625031819016723
2020-10-25,-1.0887773865173414
2020-10-26,-1.193273211001972
2020-10-27,-1.1503571911112918
2020-10-28,-0.913934861230908
2020-10-29,-0.657964370934635
2020-10-30,-0.578479251728258
2020-10-31,-0.764810063533153
2020-11-01,-1.0177863896371089
2020-11-02,-1.140433143809162
2020-11-03,-1.1531163102042212
2020-11-04,-0.9381886704711195
2020-11-05,-0.32323461553285115
2020-11-06,-0.25765870021026405
2020-11-07,-0.6048738845694533
2020-11-08,-0.9350149558370896
2020-11-09,-0.7150473911327114
2020-11-10,-1.0645085846503437
2020-11-11,-0.6424038973292407
2020-11-12,-0.33879113530390426
2020-11-13,-0.536299948836056
2020-11-14,-0.4319268345697575
2020-11-15,-0.7176505334232641
2020-11-16,-0.8922143630633286
2020-11-17,-0.8683250266714174
2020-11-18,-0.6480173146229633
2020-11-19,-0.4187931056351123
2020-11-20,-0.22993008472122448
2020-11-21,-0.5338910801726148
2020-11-22,-0.5489617048228622
2020-11-23,-0.7156724084748909
2020-11-24,-0.8068119046801091
2020-11-25,-0.6871175246481928
2020-11-26,-0.3180751390371062
2020-11-27,-0.1465393698239763
2020-11-28,-0.2909995589567285
2020-11-29,-0.4536788346754123
2020-11-30,-0.8614544319028049
2020-12-01,-0.538024674378935
2020-12-02,-0.3720479458448136
2020-12-03,-0.15205108321070623
2020-12-04,-0.30056295144859013
2020-12-05,-0.4920772102566539
2020-12-06,-0.5281089480588104
2020-12-07,-0.3716420591517891
2020-12-08,-0.5324240538075977
2020-12-09,-0.09821827277099995
2020-12-10,0.2202822386219263
2020-12-11,0.08450472720346344
2020-12-12,-0.2928933618813259
2020-12-13,-0.22377159166354257
2020-12-14,-0.5469228697772615
2020-12-15,-0.2723188367927168
2020-12-16,-0.2854908941231819
2020-12-17,0.1400975789592045
2020-12-18,0.15324908613537214
2020-12-19,0.05034039519217683
2020-12-20,-0.2288959916916669
2020-12-21,-0.33790523838591746
2020-12-22,-0.12025555895663856
2020-12-23,0.19834819678349025
2020-12-24,0.09062471618785968
2020-12-25,0.15628961088713544
2020-12-26,-0.00426975847222065
2020-12-27,-0.0603457273743216
2020-12-28,-0.2669703536663947
2020-12-29,0.06373987359268807
2020-12-30,0.22414427688682972
2020-12-31,0.11850821732018962
2021-01-01,0.4193893690144002
2021-01-02,0.23273003601001663
2021-01-03,0.19011137850918725
2021-01-04,-0.36721114515623576
2021-01-05,-0.01842127257088249
2021-01-06,0.25611246779080504
2021-01-07,0.09352645798892828
2021-01-08,0.6262777606226174
2021-01-09,0.46386825076217986
2021-01-10,0.3494721916044382
2021-01-11,-0.056918461053782565
2021-01-12,0.4152120566844637
2021-01-13,0.11903579790732441
2021-01-14,0.7951574471133722
2021-01-15,0.3630529473535244
2021-01-16,0.44008167908164236
2021-01-17,0.589904714221228
2021-01-18,-0.2600403440384072
2021-01-19,-0.011477909796540453
2021-01-20,0.3600767224889975
2021-01-21,0.7980481393666141
2021-01-22,0.5668483801796551
2021-01-23,0.550638840410338
2021-01-24,0.42530418193236075
2021-01-25,0.21073846920238448
2021-01-26,0.3266096702776022
2021-01-27,0.6769546072837191
2021-01-28,0.9353538928849071
2021-01-29,0.708991631928786
2021-01-30,0.6765316285555112
2021-01-31,0.45068160477903013
2021-02-01,0.3383860181284759
2021-02-02,0.24778126083522586
2021-02-03,0.7189519156096418
2021-02-04,0.8738363606667405
2021-02-05,0.8068464577000511
2021-02-06,1.076709556052665
2021-02-07,0.3779857387775188
2021-02-08,0.08552352577110661
2021-02-09,0.3797528734804491
2021-02-10,0.6208168763974705
2021-02-11,0.90413068610812
2021-02-12,0.9985957939741581
2021-02-13,1.1342785696248232
2021-02-14,0.7729888697147999
2021-02-15,0.2913690435633557
2021-02-16,0.5471188860972518
2021-02-17,0.869493934483513
2021-02-18,0.9450751389580648
2021-02-19,0.9870255128361579
2021-02-20,1.0470133985777772
2021-02-21,0.5292392826039392
2021-02-22,0.6983890946525464
2021-02-23,0.6732523362391906
2021-02-24,0.8495938832740118
2021-02-25,1.0346252162118696
2021-02-26,1.463635652157522
2021-02-27,1.0576995110385474
2021-02-28,0.8510184207796263
2021-03-01,0.7027234023403311
2021-03-02,0.5954109133617822
2021-03-03,0.8926908397965823
2021-03-04,1.2209209259271185
2021-03-05,1.5096016393383074
2021-03-06,1.3232025227835393
2021-03-07,1.0119430472317354
2021-03-08,0.8499573605579871
2021-03-09,0.9720872212409863
2021-03-10,1.161191577070984
2021-03-11,1.176134588028345
2021-03-12,1.344262388293995
2021-03-13,1.179025557891984
2021-03-14,0.9680237117547051
2021-03-15,0.7838754405344861
2021-03-16,0.602996562816096
2021-03-17,0.8247441338718222
2021-03-18,1.5256941528710763
2021-03-19,1.3391482923232392
2021-03-20,1.421707321419614
2021-03-21,1.038751953974252
2021-03-22,0.8509752147621394
2021-03-23,0.7821182814163684
2021-03-24,1.2353824042376558
2021-03-25,1.362396451724595
2021-03-26,1.4560588483493127
2021-03-27,1.2956653745137083
2021-03-28,1.0223872427049099
2021-03-29,0.6305969755372094
2021-03-30,1.0421858906000494
2021-03-31,0.937853358499823
2021-04-01,1.3806733356970586
2021-04-02,1.4823990583380422
2021-04-03,1.0906229209533849
2021-04-04,1.1891619528851298
2021-04-05,0.9573213524338966
2021-04-06,1.100664233631486
2021-04-07,1.2044333929529911
2021-04-08,1.1590239138678673
2021-04-09,1.3625147531209203
2021-04-10,1.2473320572378883
2021-04-11,0.8082701670365237
2021-04-12,0.8201939939866989
2021-04-13,0.8321917917215244
2021-04-14,1.2722915058688793
2021-04-15,1.0982225628882083
2021-04-16,1.5107776155177919
2021-04-17,1.216326798386637
2021-04-18,0.9951924198424564
2021-04-19,0.9674187553003724
2021-04-20,0.6000698164595231
2021-04-21,0.9817980948268219
2021-04-22,1.182106472459849
2021-04-23,1.4629108921198162
2021-04-24,1.4235721653221445
2021-04-25,0.9061307793681224
2021-04-26,0.6707049887337221
2021-04-27,0.6785961474076825
2021-04-28,0.8812463741039461
2021-04-29,1.2938453730414419
2021-04-30,1.0949028710399582
2021-05-01,1.25621168073328
2021-05-02,1.0002002388981541
2021-05-03,0.7376032965669521
2021-05-04,0.7036616536134372
2021-05-05,1.1940547526442
2021-05-06,1.4934226084698126
2021-05-07,1.4084042582476475
2021-05-08,1.1022228224351587
2021-05-09,0.7953936392023074
2021-05-10,0.33389721310894793
2021-05-11,0.6953466247477015
2021-05-12,0.821721115447371
2021-05-13,1.2626301647608646
2021-05-14,1.2228150376443332
2021-05-15,0.7317748293690258
2021-05-16,0.7390816095572295
2021-05-17,0.4578062268957588
2021-05-18,0.6913309175639039
2021-05-19,0.6571584652146414
2021-05-20,0.7777168806300729
2021-05-21,1.135197444053693
2021-05-22,0.7176470108473344
2021-05-23,0.6847582337472407
2021-05-24,0.457669203006272
2021-05-25,0.6089294436897608
2021-05-26,0.6539205007688752
2021-05-27,0.6812414391352563
2021-05-28,0.8651175990111557
2021-05-29,0.6598399203424444
2021-05-30,0.578469006859505
2021-05-31,0.45150753796619103
2021-06-01,0.11168814028624402
2021-06-02,0.6714635876312772
2021-06-03,0.8680652654436137
2021-06-04,0.6369964865914612
2021-06-05,0.8922305746023046
2021-06-06,0.4177786866329683
2021-06-07,0.7113301844151677
2021-06-08,0.1265481844080092
2021-06-09,0.494756602642428
2021-06-10,0.7015511961862391
2021-06-11,0.6009288726513854
2021-06-12,0.9134520959936356
2021-06-13,0.25556832837872023
2021-06-14,0.01168865616831069
2021-06-15,0.42297649473631194
2021-06-16,0.6493955310747836
2021-06-17,0.5894301204864285
2021-06-18,0.8121612456824456
2021-06-19,0.27086397894256364
2021-06-20,0.18763428839188068
2021-06-21,-0.13429682698422318
2021-06-22,0.05217738657491724
2021-06-23,0.48994990430592256
2021-06-24,0.37213596118067394
2021-06-25,0.5192789559383671
2021-06-26,0.3277400237031768
2021-06-27,0.4131688570895791
2021-06-28,-0.2868914412559649
2021-06-29,-0.01957206880853556
2021-06-30,0.21707871275940363
2021-07-01,0.2987841246022809
2021-07-02,0.5794428657550331
2021-07-03,-0.03443102682952531
2021-07-04,-0.05978164219242811
2021-07-05,-0.00025555444921246395
2021-07-06,-0.30060340649682327
2021-07-07,0.017435300580020942
2021-07-08,0.33654334719230494
2021-07-09,0.22318310642709022
2021-07-10,0.13126051316216622
2021-07-11,-0.18541803043232558
2021-07-12,-0.65050142790294
2021-07-13,-0.40535917813769107
2021-07-14,0.05656324802328752
2021-07-15,0.45314365228102516
2021-07-16,0.16728169446049365
2021-07-17,-0.16827337081727425
2021-07-18,-0.24953972821937598
2021-07-19,-0.2343947785382938
2021-07-20,-0.3012321518043123
2021-07-21,0.04896692349597248
2021-07-22,-0.23404846165049303
2021-07-23,0.20541113129573235
2021-07-24,-0.0989234426924305
2021-07-25,-0.29194122189641486
2021-07-26,-0.5534400872419584
2021-07-27,-0.6055932347684837
2021-07-28,-0.052872193311738036
2021-07-29,-0.03447969480584686
2021-07-30,0.0025779458508018377
2021-07-31,-0.26898373041206597
2021-08-01,-0.6592164593719717
2021-08-02,-0.48820601100737426
2021-08-03,-0.4249996020687972
2021-08-04,-0.37758460140471944
2021-08-05,-0.5322388916094727
2021-08-06,-0.08165788801349745
2021-08-07,-0.16235126338434047
2021-08-08,-0.41988063003311105
2021-08-09,-0.5320639598833408
2021-08-10,-0.46967820518600245
2021-08-11,-0.5207806499881217
2021-08-12,0.0008855735610966697
2021-08-13,-0.10629830715257893
2021-08-14,-0.3041147112487156
2021-08-15,-0.7949770197053145
2021-08-16,-0.9101118920661179
2021-08-17,-0.628206589254451
2021-08-18,-0.39925745144883795
2021-08-19,-0.18358783417428345
2021-08-20,-0.27860301616123334
2021-08-21,-0.5257684627884739
2021-08-22,-0.5053421019335713
2021-08-23,-0.759615445711081
2021-08-24,-0.8245422529388865
2021-08-25,-0.5668368845084922
2021-08-26,-0.18160423033954917
2021-08-27,-0.3900728653719819
2021-08-28,-0.5482809822477177
2021-08-29,-0.8542765972109831
2021-08-30,-0.954590388325576
2021-08-31,-0.8557190070032324
2021-09-01,-0.7996062272276839
2021-09-02,-0.6927276715609609
2021-09-03,-0.2941245929729596
2021-09-04,-0.7608181300441331
2021-09-05,-0.812458616410012
2021-09-06,-0.9649156906573367
2021-09-07,-0.766336953188563
2021-09-08,-0.6851059032165556
2021-09-09,-0.10812983742533
2021-09-10,-0.17272861004465956
2021-09-11,-0.5695511769199958
2021-09-12,-0.771508773251994
2021-09-13,-1.0503201752527587
2021-09-14,-1.0242320171401773
2021-09-15,-0.6910605708367703
2021-09-16,-0.5552439919691738
2021-09-17,-0.5262512624686801
2021-09-18,-0.6498812308194127
2021-09-19,-0.9184757488381883
2021-09-20,-1.0483968115320983
2021-09-21,-0.8935244118632427
2021-09-22,-0.7833722309526531
2021-09-23,-0.45464286678011584
2021-09-24,-0.42265722371858727
2021-09-25,-0.548978102560814
2021-09-26,-1.0468705608508666
2021-09-27,-0.9041168128962225
2021-09-28,-1.055678758810277
2021-09-29,-0.6098767133100742
2021-09-30,-0.2342299994716165
2021-10-01,-0.39940801965332795
2021-10-02,-0.6318485381314197
2021-10-03,-1.0560574824711784
2021-10-04,-1.0581187734687332
2021-10-05,-0.9973222538702373
2021-10-06,-1.1955680919064728
2021-10-07,-0.6188853882478117
2021-10-08,-0.2185633011937201
2021-10-09,-0.5489805280682959
2021-10-10,-0.6024468433697476
2021-10-11,-1.0933169842143788
2021-10-12,-1.0932257896521356
2021-10-13,-0.6268313889991547
2021-10-14,-0.5865199259191602
2021-10-15,-0.40030041702304014
2021-10-16,-0.35770218273001303
2021-10-17,-1.0180748537226432
2021-10-18,-0.8823198971217652
2021-10-19,-0.9187453693560237
2021-10-20,-0.8218689945473708
2021-10-21,-0.5043921532564035
2021-10-22,-0.40720304421747466
2021-10-23,-0.46175470135045815
2021-10-24,-0.8853499814518808
2021-10-25,-0.7613727164218774
2021-10-26,-1.0113772408758819
2021-10-27,-0.27438910525329374
2021-10-28,-0.4190610203672264
2021-10-29,-0.3634337069885939
2021-10-30,-0.32804854485367896
2021-10-31,-0.6645836604911513
2021-11-01,-1.0861288299762726
2021-11-02,-1.0066743186911322
2021-11-03,-0.5826854544682958
2021-11-04,-0.2769586376738863
2021-11-05,-0.4198180746771408
2021-11-06,-0.24819483934310668
2021-11-07,-0.6294231026481417
2021-11-08,-0.9507297836209201
2021-11-09,-0.6369713964618584
2021-11-10,-0.45117752073716055
2021-11-11,-0.06894957366093579
2021-11-12,-0.05277861974898851
2021-11-13,-0.6260244563682722
2021-11-14,-0.5944367736307742
2021-11-15,-0.6999102641923968
2021-11-16,-0.6596931709321241
2021-11-17,-0.6251734280545825
2021-11-18,-0.20546433474665105
2021-11-19,-0.11004481176676226
2021-11-20,-0.2569510178470326
2021-11-21,-0.6310769622949517
2021-11-22,-0.8148057720098348
2021-11-23,-0.6154212324496502
2021-11-24,-0.21421329195748984
2021-11-25,-0.03421078923430267
2021-11-26,0.1672571657223232
2021-11-27,-0.08993893125500758
2021-11-28,-0.38567524795728203
2021-11-29,-0.7869518639245376
2021-11-30,-0.3741803849561466
2021-12-01,-0.28258692810355424
2021-12-02,-0.23377527113514313
2021-12-03,0.2741327901994224
2021-12-04,0.08717973014841884
2021-12-05,-0.41399894213061983
2021-12-06,-0.2775891634825607
2021-12-07,-0.21766716807151498
2021-12-08,0.035739466455240426
2021-12-09,-0.04668819338538591
2021-12-10,0.05820371896657897
2021-12-11,-0.16694977906755135
2021-12-12,-0.32429156055858444
2021-12-13,-0.30126934914786757
2021-12-14,0.008663114501541891
2021-12-15,0.07456219609772634
2021-12-16,0.19662478938522027
2021-12-17,0.32847810641921377
2021-12-18,-0.07702552974360635
2021-12-19,-0.2412101531638526
2021-12-20,-0.2730277256928333
2021-12-21,-0.16842247552796213
2021-12-22,0.21756929152593496
2021-12-23,0.33531612203131456
2021-12-24,0.5174895404579093
2021-12-25,0.4495238387154469
2021-12-26,0.11122890299897625
2021-12-27,-0.13520159055740405
2021-12-28,-0.15941207443991795
2021-12-29,0.24755160218860414
2021-12-30,0.710079334876768
